hotel_id,name,star_rating,price_per_night_inr,vegetarian_restaurant,wifi_available,parking_available,ac_available,latitude,longitude,gym_available,pool_available,spa_available,business_center,room_service,metro_distance_km,railway_distance_km,airport_distance_km,property_type_Business Hotel,property_type_Guesthouse,property_type_Heritage Property,property_type_Hotel,property_type_Resort,city_Bangalore,city_Chennai,city_Delhi,city_Hyderabad,city_Jaipur,city_Kolkata,city_Lucknow,city_Mumbai,city_Pune,state_Gujarat,state_Karnataka,state_Maharashtra,state_Rajasthan,state_Tamil Nadu,state_Telangana,state_Uttar Pradesh,state_West Bengal
290,ITC Pune,-0.07563485149292773,1.3721181456802432,0,0,1,0,-0.48046858046301877,-0.8622834256243911,1,1,0,0,0,1.3876275558174538,1.613481513325343,-0.18639996276811016,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
291,Leela Palace Pune,1.1849460067225481,-1.2033962736563657,1,0,0,0,1.979338006650254,1.2343045367796315,0,0,1,0,1,1.5121412729005073,-0.7609772063389104,0.04151929066752501,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
292,Lemon Tree Kolkata,-0.6358930106998066,1.6610368482941047,0,1,1,1,-0.7848184728306264,0.7204169893841941,1,0,0,1,0,-0.01315176136689784,0.4906754520887583,-1.5387208664862122,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
293,Marriott Kolkata,1.745204165929427,-1.320515491979376,0,0,0,0,-0.04816633569730939,0.9591746992205387,0,1,1,1,0,0.8895726874852398,-0.5216906686983267,-1.4551504735598129,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
294,Hyatt Hyderabad,0.48462330771394996,0.4303614027611475,0,0,1,1,-0.06307698027068458,-0.021228978089926607,1,0,0,0,0,-0.01315176136689784,0.637928706021425,-1.310801613050577,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
295,Radisson Lucknow,1.1849460067225481,-1.646380320247184,0,0,0,0,1.772809944327899,-1.6726671527069639,1,1,0,0,1,-1.6629585127173567,-1.718123356901245,-0.4447084499951635,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
296,Leela Palace Hyderabad,1.0448814669208288,1.4421310537944718,1,0,1,1,1.5467403943429887,-1.495048316326287,1,1,1,0,1,1.2319854094636369,0.8772152436620089,-1.4931370157990855,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
297,Delhi Grand Hotel,1.0448814669208288,1.3837561752612364,1,0,1,0,-0.7786345308786818,-2.0824357984891972,1,1,1,0,1,1.5743981314420343,1.521448229617426,1.6065648309255534,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
298,Radisson Hyderabad,-1.196151169906685,1.305984580759679,1,1,1,1,0.9561347240996999,2.1599414746411454,1,1,0,0,1,2.072452999774248,-1.1475169979121609,-0.42191652465159996,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
299,Hyatt Pune,-1.0560866301049652,-0.34698508099788644,1,0,1,0,-1.4728232147846276,1.2616962254170987,1,1,0,0,1,-0.19992233699147824,0.8035886166956754,0.7100824340787213,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
300,ITC Ahmedabad,0.20449422811051113,0.03466839700738069,1,1,0,0,2.141134712988506,0.058231822027292365,1,1,1,0,0,-0.01315176136689784,1.6502948268085103,0.900015145275084,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
301,Taj Bangalore,-0.49582847089808696,-0.5193387571735467,1,0,1,1,-0.06307698027068458,-0.021228978089926607,0,0,0,0,0,-0.01315176136689784,1.5582615431005935,1.7357190745390796,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
302,Oberoi Jaipur,-1.196151169906685,1.0275955239571923,1,0,0,0,1.9052322403328854,-1.995937197982003,1,0,1,1,0,-0.01315176136689784,-0.6321306091478268,-0.604251927400108,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
303,Taj Lucknow,0.9048169271191098,1.4229190684544195,0,1,0,0,-0.9460963722205812,-0.6000662278107781,1,1,0,1,0,1.6055265607127975,-0.22718416083299287,-1.5159289411426486,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
304,Hilton Bangalore,0.48462330771394996,0.11003849334143151,1,0,0,1,-0.4124067995461199,1.2694226171210632,0,0,0,1,1,-0.01315176136689784,1.613481513325343,0.47456587219523155,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
305,Oberoi Hyderabad,-0.6358930106998066,-1.554015006112318,1,1,0,0,-0.06307698027068458,-0.021228978089926607,0,0,1,0,0,-0.01315176136689784,-0.337624101282493,-1.4475531651119582,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
306,ITC Chennai,-0.9160220903032456,0.1647187593092723,1,1,0,1,-1.959538515801233,-0.6778831033802601,0,0,1,0,1,-0.01315176136689784,-0.4480640417319934,-0.3003595894859278,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
307,Taj Lucknow,1.0448814669208288,-1.1187896459088285,1,0,0,0,-0.7875348431749041,2.182905508095421,1,0,0,1,0,-0.01315176136689784,-0.3744374147656599,-0.8625604146271614,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
308,OYO Delhi Premium,1.1849460067225481,-1.1509327752277618,0,0,1,0,-0.5873389120942917,-1.7872047069526935,0,0,0,1,0,0.5782883947776061,-0.19037084734982626,0.9759882297536291,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
309,Bangalore Grand Hotel,0.48462330771394996,1.4003819318055122,0,1,0,0,-0.06307698027068458,-0.021228978089926607,0,1,1,0,0,-1.5695732249050665,0.6195220492798417,-0.6118492358479626,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
310,Hyatt Pune,-0.6358930106998066,-1.334370289099606,1,0,0,0,-0.9679551590698005,0.5455488380030374,1,1,1,1,0,0.2670041020699723,-0.24559081757457615,0.5733308820173404,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
311,ITC Mumbai,-1.196151169906685,-0.8985907370113073,0,0,1,1,-0.06307698027068458,-0.021228978089926607,1,1,0,0,1,-0.01315176136689784,-0.3560307580240766,-0.39152729086018206,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
312,Hyatt Delhi,1.6051396261277078,-0.8736521021948934,1,1,0,0,-0.06307698027068458,-0.021228978089926607,0,0,0,1,0,-1.7874722298004102,-1.0186704007210776,-0.6954196287743623,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
313,Oberoi Pune,1.3250105465242683,-1.3859101343868614,0,1,0,0,-1.0102595904569498,-0.8930414754946848,1,0,0,0,0,2.1035814290450117,0.34342219815609126,1.2418940254285367,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
314,OYO Mumbai Premium,1.4650750863259876,-0.27364702157480264,0,0,0,1,-1.0519979849759535,-0.16076214401582803,0,0,1,1,0,1.7611687070666144,1.4294149459095093,0.5201497228823587,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
315,Pune Grand Hotel,-0.7759575505015258,-1.2396034767972333,0,0,0,0,-0.06307698027068458,-0.021228978089926607,1,0,1,0,0,-0.01315176136689784,1.0796884678194258,0.8848205283793753,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
316,OYO Ahmedabad Premium,-1.6163447893118437,-1.409001462920578,1,0,1,1,0.5895691616279206,-0.7330035308073248,1,1,0,0,0,1.07634326310982,-0.8530104900468273,0.7100824340787213,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
317,Oberoi Hyderabad,-1.0560866301049652,0.7846747477824942,1,0,0,1,-1.9458916687773038,0.3556528194885448,1,1,0,1,0,-0.01315176136689784,-1.1843303113953276,-0.26997035569450983,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
318,Lemon Tree Pune,-0.7759575505015258,-1.185292672085932,1,1,1,0,-0.06307698027068458,-0.021228978089926607,0,1,1,1,1,-0.01315176136689784,1.0796884678194258,-0.7258088625657803,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
319,Hyatt Ahmedabad,-1.3362157097084046,-0.47371029199092285,1,0,1,0,1.277197941865212,-2.0001636658132393,1,0,1,0,0,-0.13766547844995145,1.282161691976843,1.6901352238519525,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
320,Treebo Pune,-1.0560866301049652,0.5969884294604461,0,0,1,1,-1.8238257242795064,2.0123055341184646,1,1,0,0,0,-0.01315176136689784,0.5827087357966751,-1.1816473694370506,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
321,Jaipur Grand Hotel,0.3445587679122309,-0.14876911686446356,0,0,0,1,0.9328627949391917,-0.20288896605577414,1,1,0,0,0,-0.01315176136689784,-0.7793838630804937,1.363450960594209,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
322,Oberoi Lucknow,0.0644296883087914,0.9134319956864977,0,0,1,0,-1.419592928606007,-1.1059325029551417,1,0,0,1,0,-0.6357203467821653,0.7115553329877585,0.018727365323961437,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
323,Taj Ahmedabad,1.1849460067225481,-0.8282083676405393,0,1,1,0,-1.337185817813851,0.13422789072397404,1,1,0,1,1,-0.01315176136689784,0.6011153925382584,1.393840194385627,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
324,Oberoi Mumbai,0.6246878475156703,-0.9859683241828907,0,1,0,1,-0.11437762813380883,1.0190379037883175,1,0,1,0,0,-0.01315176136689784,1.7239214537748435,1.4622159704163173,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
325,Leela Palace Lucknow,-1.0560866301049652,-1.429691293286788,0,0,1,1,0.48064598947433057,-1.7165448567473844,0,1,1,1,1,-0.44894977115758516,0.4906754520887583,1.621759447821262,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
326,Taj Bangalore,-0.7759575505015258,0.8927421653202876,0,1,0,1,-0.06307698027068458,-0.021228978089926607,0,0,0,0,0,-0.3555644833452951,0.8772152436620089,1.1355317071585738,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
327,Leela Palace Lucknow,-0.21569939129464746,0.8543181946401833,1,0,0,1,0.9470197828710804,2.0105400844362573,1,0,0,0,1,-0.01315176136689784,-0.09833756364190946,-1.128466210302069,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
328,Treebo Bangalore,1.4650750863259876,-0.21933621686350135,0,0,1,1,-0.06307698027068458,-0.021228978089926607,0,0,1,0,0,0.39151781915302597,0.9140285571451754,-1.5843047171733395,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
329,Leela Palace Ahmedabad,1.0448814669208288,0.6542549242240632,1,0,0,0,-0.13630502113571172,0.852512893752557,0,0,1,1,1,2.165838287586538,-0.8714171467884105,0.6644985833915942,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
330,Hilton Pune,-1.7564093291135634,0.6662624150615958,1,1,0,0,1.5968581276998308,2.1667898184965613,0,0,0,0,0,-1.6318300834465933,-1.1107036844289944,1.150726324054283,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
331,Chennai Grand Hotel,-1.0560866301049652,-0.8457577773261639,1,0,1,1,-0.10100607232465021,-0.02029856325914415,1,0,0,0,1,-0.01315176136689784,0.2697955711897578,-0.9461308075535609,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
332,Hyatt Lucknow,-1.6163447893118437,-1.67667614328342,0,0,0,0,-0.3680082195110371,0.15476387499314773,0,1,1,1,0,0.2358756727992091,-0.8346038333052439,0.5809281904651951,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
333,Taj Ahmedabad,-0.07563485149292773,0.3745727530236883,0,1,1,0,-0.06307698027068458,-0.021228978089926607,1,1,0,0,1,-0.01315176136689784,0.7483686464709252,-0.3003595894859278,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
334,Treebo Pune,0.48462330771394996,0.45622369071891,1,1,0,1,-1.501371895907587,-1.241015395455157,1,0,0,0,1,-2.036499663966517,-1.718123356901245,1.3710482690420636,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
335,Treebo Hyderabad,-1.196151169906685,1.3231645291887641,1,0,0,1,-1.5365916948835523,-1.131568862615605,0,1,0,1,1,-0.01315176136689784,1.4662282593926765,-0.1408161120809833,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
336,Taj Ahmedabad,1.6051396261277078,-1.1077058082126443,1,1,1,1,-0.06307698027068458,-0.021228978089926607,1,0,0,0,1,-0.6045919175114021,1.0980951245610093,-1.219633911676323,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
337,Marriott Chennai,1.6051396261277078,-1.6846195602990186,0,0,0,1,-0.48212220539371625,1.2286619369397809,1,0,1,1,0,-0.41782134188682163,-0.17196419060824297,1.2798805676678093,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
338,Hyderabad Grand Hotel,-0.21569939129464746,-1.664299191189348,1,1,0,0,1.1930454905487702,-0.19780775866676634,1,1,0,0,0,-0.01315176136689784,0.6747420195045919,1.3482563436984998,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
339,Radisson Hyderabad,-1.7564093291135634,-0.030910976028374306,1,0,0,1,-0.06307698027068458,-0.021228978089926607,0,0,0,1,0,0.17361881425768255,-0.41125072824882647,0.8164447523486843,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
340,Hilton Bangalore,1.745204165929427,-0.005787610583690702,1,0,0,1,1.6870753629135558,0.2729508635294069,0,1,1,0,0,-0.01315176136689784,-0.5400973254399101,-1.4779423989033762,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
341,Marriott Delhi,-0.7759575505015258,-1.6929324385711566,0,1,1,0,0.7513579240958623,1.4965212745611909,1,0,1,1,0,-1.3828026492804864,0.9508418706283424,-0.0876349529460018,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
342,OYO Bangalore Premium,-0.21569939129464746,0.7698962975209156,1,1,0,1,-0.1733071357414096,-0.4858743109822039,0,0,0,0,0,-0.01315176136689784,1.5398548863590098,0.8620286030358114,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
343,Leela Palace Pune,-1.196151169906685,-0.9549335786335758,0,1,1,1,-1.9055251084439728,-1.4306545627390683,1,0,1,1,0,-2.06762809323728,-1.2395502816200779,-0.36873536551661845,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
344,Oberoi Hyderabad,-0.7759575505015258,-1.5551233898819363,1,0,1,0,-0.06307698027068458,-0.021228978089926607,1,1,0,1,1,0.32926096061149945,0.19616894422342426,1.439424045072754,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
345,Marriott Pune,1.1849460067225481,-0.9205736817754054,0,0,0,1,-0.06307698027068458,-0.021228978089926607,0,1,0,0,1,-0.01315176136689784,1.3373816622015926,0.8772232199315206,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
346,Leela Palace Delhi,0.7647523873173895,0.14513731271268066,1,1,1,1,-0.06307698027068458,-0.021228978089926607,0,1,1,1,1,-1.3205457907389595,1.134908438044176,1.2342967169806822,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
347,Marriott Lucknow,-1.476280249510124,1.5053089286627201,0,0,1,0,-0.06307698027068458,-0.021228978089926607,1,0,1,0,0,-1.7252153712588834,-1.4236168490359113,-1.0600904342713784,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
348,Leela Palace Bangalore,-0.9160220903032456,-1.1819675207770768,0,0,1,1,-0.6795958443358194,-2.0072872621814293,1,0,1,0,0,2.010196141232721,1.3741949756847598,-1.4627477820076673,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
349,Lemon Tree Chennai,0.3445587679122309,1.2596171930639761,0,1,0,1,0.2746913301544098,-1.8370258717967887,1,0,1,1,1,-0.41782134188682163,-1.4788368192606616,0.535344339778068,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
350,Leela Palace Chennai,-0.49582847089808696,-0.706286152982516,0,0,1,1,-0.06307698027068458,-0.021228978089926607,0,1,1,1,0,-1.1337752151143794,0.6011153925382584,1.7813029252262067,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
351,Lemon Tree Chennai,1.1849460067225481,-0.021489713986617955,1,1,0,1,-1.5270043100224484,-1.5070954824327165,0,0,1,0,0,-0.01315176136689784,1.6502948268085103,0.7784582101094117,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
352,ITC Kolkata,0.6246878475156703,0.22253944595769853,1,0,0,1,-0.06307698027068458,-0.021228978089926607,0,1,1,1,0,0.8895726874852398,-0.061524250158742536,-0.2927622810380734,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
353,Treebo Delhi,0.48462330771394996,1.5361589435837655,0,1,0,0,-0.06307698027068458,-0.021228978089926607,1,1,0,0,1,-1.2582889321974329,-1.6997167001596618,-0.6726277034307987,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
354,ITC Hyderabad,-1.476280249510124,0.11077741585451044,1,1,0,0,0.022189923833360062,1.002766570010926,1,1,0,1,0,-0.01315176136689784,0.15935563074025766,0.6189147327044676,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
355,Treebo Lucknow,0.6246878475156703,-0.6619508021977801,1,1,1,0,-0.06307698027068458,-0.021228978089926607,0,1,1,0,0,-0.3244360540745316,0.5827087357966751,0.5885254989130492,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
356,Hyatt Hyderabad,1.1849460067225481,0.7384920907150611,1,0,0,0,-1.860048328556706,1.0791326578236635,0,0,1,0,1,1.7300402777958512,1.042875154336259,1.750913691434789,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
357,OYO Chennai Premium,-0.21569939129464746,-1.2737786430271338,1,1,0,0,0.5769967591720286,-2.0041674781299625,0,0,1,1,0,-0.7291056345944553,-1.5892767597101616,-0.497889609130145,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
358,Taj Chennai,0.9048169271191098,0.9300577522307736,0,1,1,1,-0.06307698027068458,-0.021228978089926607,1,1,0,1,0,-0.01315176136689784,-0.2639974743161598,-1.2880096877070135,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
359,Hilton Mumbai,-1.6163447893118437,0.584611477366374,1,0,1,1,-0.09772409841424347,-0.22434087414600443,1,0,1,0,0,-1.7563438005296466,-1.7365300136428288,0.8012501354529756,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
360,ITC Lucknow,1.4650750863259876,-0.9617686118795559,0,0,0,0,-0.06307698027068458,-0.021228978089926607,1,1,1,1,0,0.049105097174628964,0.5090821088303417,-0.41431921620374534,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
361,Hilton Lucknow,0.9048169271191098,-0.8320877108342036,0,0,0,0,-0.06307698027068458,-0.021228978089926607,1,1,1,1,0,2.165838287586538,0.4722687953471747,-0.9461308075535609,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
362,Radisson Delhi,-1.0560866301049652,1.1552443880915773,0,0,0,0,-1.3623801635895727,-0.10784619019524262,1,0,1,1,1,-0.01315176136689784,-0.13515087712507606,-0.9081442653142884,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
363,OYO Ahmedabad Premium,0.9048169271191098,0.28239216951709184,0,1,0,1,-0.06307698027068458,-0.021228978089926607,1,0,1,1,1,-1.3828026492804864,0.2697955711897578,0.9759882297536291,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
364,Mumbai Grand Hotel,-1.0560866301049652,-0.004679226814072308,1,0,1,0,-0.06307698027068458,-0.021228978089926607,1,1,0,1,1,-0.01315176136689784,-1.2947702518448279,0.6037201158087584,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
365,Radisson Delhi,1.4650750863259876,0.12223071480723384,1,0,0,1,-0.06307698027068458,-0.021228978089926607,0,1,1,1,1,-0.01315176136689784,-1.1107036844289944,-0.3459434401730549,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
366,Radisson Hyderabad,0.3445587679122309,-0.2440901210516455,1,0,1,0,0.5944399096004871,-0.8826375438879119,1,1,0,1,1,1.138600121651347,0.4906754520887583,0.10229775825036085,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
367,Hilton Ahmedabad,-0.07563485149292773,0.22364782972731692,0,0,0,0,-0.36270676933361967,1.9683720128553992,1,1,1,1,0,-0.01315176136689784,-0.39284407150724315,-0.589057310504399,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
368,Lemon Tree Pune,-1.196151169906685,0.5400913959533685,1,1,1,0,-0.5695018901324231,0.46874939999469994,0,0,0,0,0,-0.01315176136689784,-0.8161971765636604,-1.5539154833819213,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
369,ITC Ahmedabad,-0.7759575505015258,-1.2650963034984564,1,0,1,0,-0.06307698027068458,-0.021228978089926607,0,1,1,0,1,-0.01315176136689784,-0.889823803529994,0.9076124537229386,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
370,ITC Kolkata,0.7647523873173895,-0.88990839748263,0,1,0,0,-0.06307698027068458,-0.021228978089926607,0,0,1,0,1,-0.01315176136689784,-0.9818570872379108,0.8392366776922482,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
371,Marriott Chennai,-0.9160220903032456,1.620765571331303,0,0,1,0,-0.06307698027068458,-0.021228978089926607,1,0,0,1,0,1.6989118485250874,-0.7057572361141604,0.8848205283793753,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
372,Treebo Ahmedabad,1.1849460067225481,0.33263890040645905,0,0,0,0,-1.9447619059851022,1.364350844999955,1,0,0,0,1,-0.01315176136689784,-1.552463446226995,-0.315554206381637,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
373,Taj Ahmedabad,-0.6358930106998066,1.0087529998736795,0,1,1,1,-1.298059801155056,1.5471971789630572,1,1,1,1,0,-1.196032073655906,0.5274887655719249,-1.401969314424831,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
374,Radisson Mumbai,0.0644296883087914,-0.6843032082184177,0,0,1,1,-0.2895441570731519,1.176621424119434,1,1,0,0,0,0.32926096061149945,-0.6873505793725769,-0.9461308075535609,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
375,Oberoi Ahmedabad,-1.0560866301049652,-0.8607209582160122,1,0,1,0,-0.06307698027068458,-0.021228978089926607,0,0,1,1,0,-0.01315176136689784,1.447821602651093,-0.4523057584430179,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
376,Hyatt Kolkata,0.3445587679122309,-0.6643523003652867,1,1,0,0,0.7185095870586801,0.9781941111491377,1,1,0,0,1,-0.01315176136689784,0.7483686464709252,-0.8929496484185793,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
377,Hyatt Ahmedabad,1.745204165929427,1.6218739551009214,0,1,1,0,-1.3516611382941939,-1.2059381046225837,1,0,0,0,0,-0.01315176136689784,-0.39284407150724315,-1.5994993340690484,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
378,OYO Delhi Premium,1.4650750863259876,0.25560622841798064,0,0,0,1,0.7098919321115167,1.0451634308670255,0,1,1,1,1,-1.6940869419881202,0.8219952734372586,-1.0600904342713784,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
379,Treebo Mumbai,-0.7759575505015258,0.9429888962096549,1,1,1,1,-1.842073660987452,0.6947810897557866,1,0,0,0,1,-2.036499663966517,-0.4480640417319934,-0.9461308075535609,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
380,Radisson Chennai,1.4650750863259876,-0.5137968383254548,1,0,1,1,-1.237259439872258,0.8466855143707054,1,1,1,0,1,-0.01315176136689784,-0.6505372658894103,0.5049551059866499,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
381,ITC Lucknow,1.4650750863259876,0.6670013375746746,1,1,1,1,-1.31487509696095,-0.33981214011890737,1,0,1,1,0,-0.01315176136689784,-0.48487735521516,-1.4095666228726857,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
382,Hyatt Chennai,-0.6358930106998066,1.299703739398508,1,0,1,0,-0.06307698027068458,-0.021228978089926607,1,0,1,0,0,-2.1610133810495706,1.4110082891679263,-0.10282956984171077,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
383,Treebo Jaipur,0.9048169271191098,1.3229797985604943,1,1,1,1,1.0487094111536595,1.2393371341148522,1,1,0,0,0,-0.5734634882406385,0.4722687953471747,-0.8245738723878888,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
384,Marriott Lucknow,0.7647523873173895,0.26521222108800674,0,0,1,0,-0.8338848710603364,-2.022753233174928,0,0,1,1,1,-0.01315176136689784,0.5458954223135082,-0.7865873301486163,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
385,Lemon Tree Chennai,1.3250105465242683,1.4321555998679063,1,0,1,1,-0.06307698027068458,-0.021228978089926607,1,1,1,1,1,0.2358756727992091,1.0060618408530926,-0.9385334991057064,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
386,Taj Jaipur,-0.21569939129464746,1.102965620291243,1,1,1,0,-0.999274084421145,-0.8591593479404154,0,0,1,0,0,-0.13766547844995145,-0.30081078779932635,0.4441766384038136,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
